,hhincome
55654,181838
55717,12000
55724,40000
55725,90600
55762,15768
55763,25000
55764,13200
55767,59817
55772,72196
55775,15960
55776,40248
55781,76000
55786,87400
55797,18841
55798,29443
55807,211130
55812,24852
55813,15480
55814,65151
55815,15132
55816,3450
55824,75000
55832,22488
55849,23000
55850,46057
55862,15721
55897,100000
55898,53024
55899,48702
55908,64500
55948,13419
55971,21600
55975,33008
55976,4405
55979,40295
55980,25729
55981,21600
55984,56500
55985,13200
55986,147100
55987,12950
55998,77090
56021,49732
56025,38445
56026,40504
56029,59605
56035,242001
56036,98015
56037,60800
56041,0
56061,80820
56067,20016
56083,27356
56118,154500
56126,110001
56127,1
56128,20123
56133,34012
56134,107048
56135,35001
56153,118700
56156,35001
56180,11644
56204,68400
56205,60002
56245,100000
56251,10968
56252,18392
56283,19561
56287,37668
56293,80852
56303,7207
56308,28056
56309,35560
56333,175847
56338,63202
56341,35002
56347,35076
56350,12492
56355,10092
56363,185601
56364,-2190
56365,38700
56374,12841
56375,78986
56379,92490
56380,17340
56381,210002
56382,45601
56387,36001
56392,38520
56393,92300
56394,18000
56395,87000
56398,13944
56411,86054
56412,21841
56413,150000
56419,0
56428,1
56431,47000
56432,25534
56438,138001
56446,58104
56453,6720
56466,760
56477,94441
56478,28800
56483,14041
56486,127010
56492,75806
56525,50982
56526,285012
56527,17641
56535,112002
56536,47208
56553,79722
56565,70021
56575,35000
56593,127214
56594,13889
56603,197605
56608,30901
56609,70027
56610,50102
56615,119261
56616,100414
56623,144964
56629,154700
56636,104916
56637,364003
56638,100003
56641,49505
56646,97051
56649,36000
56661,50001
56720,103020
56721,22040
56745,41060
56750,52401
56770,131111
56792,78529
56796,133630
56797,250114
56823,74841
56842,40002
56848,47001
56873,135004
56878,1099999
56879,50000
56880,20002
56893,70763
56896,101005
56933,115301
56982,20001
57012,75100
57016,14881
57046,100011
57086,25728
57087,10801
57090,740
57091,8173
57096,18000
57097,21003
57109,50603
57127,0
57128,50000
57185,5025
57198,62021
57222,20228
57251,65324
57283,91528
57284,60180
57304,80000
57305,202402
57308,18720
57356,23000
57398,123140
57406,158036
57422,0
57441,64000
57442,155650
57456,54001
57462,40020
57511,33286
57512,111555
57515,175771
57520,113820
57525,142990
57535,70162
57556,0
57571,23196
57578,38003
57590,35242
57597,0
57642,21086
57643,24049
57644,75109
57645,51103
57646,9600
57649,9241
57685,30724
57698,68157
57699,26042
57704,116435
57724,55634
57732,28299
57733,20833
57734,44007
57759,59604
57800,75231
57809,16164
57812,35051
57822,21092
57825,1
57845,9604
57849,28623
57850,58060
57867,11116
57876,16022
57879,11905
57892,28341
57899,61893
57900,18204
57904,19726
57912,30000
57946,4321
57947,-2190
57948,42740
57949,108784
57950,26484
57951,24915
57952,14041
57953,13860
57966,20041
57973,11280
57974,11641
57975,20000
57976,24780
57990,38900
57991,23400
58026,50032
58051,41829
58057,7296
58060,25080
58061,86003
58070,14073
58073,12493
58074,22188
58075,40588
58081,26041
58084,18000
58090,10800
58101,15360
58102,33500
58112,12000
58133,13980
58134,21001
58141,20000
58145,26108
58146,69311
58157,35964
58182,10284
58194,106049
58205,7
58206,4601
58207,11400
58208,54041
58247,24480
58248,22872
58249,75020
58250,34800
58259,15972
58260,11940
58261,80055
58270,22056
58275,12841
58276,22000
58284,21024
58285,10777
58286,16441
58303,32500
58306,64680
58307,17220
58312,22946
58313,15469
58314,24840
58332,103000
58338,16932
58339,22188
58360,21600
58361,53000
58364,12500
58365,58060
58368,30000
58369,32521
58377,11641
58384,16800
58394,56050
58395,17700
58416,52815
58423,0
58426,800
58427,9000
58434,35002
58469,192400
58484,30372
58619,15768
58628,35401
58631,89858
58649,65090
58676,11642
58679,78421
58691,16
58694,21936
58698,18181
58699,40001
58711,61858
58729,24841
58737,0
58747,18841
58782,30000
58786,13621
58787,69000
58788,52675
58795,30949
58803,30876
58804,37000
58822,20041
58875,171505
58910,37846
58913,0
58926,30000
58937,0
58950,18600
58953,0
58959,15264
58965,45978
58974,18000
59000,245250
59005,71559
59006,32041
59010,28368
59011,21259
59012,19968
59013,0
59014,17328
59015,22500
59018,17028
59026,28820
59027,26484
59031,8000
59044,21185
59054,49875
59055,22454
59074,25027
59083,23442
59091,110100
59101,25112
59102,79941
59103,60000
59150,9600
59151,10548
59167,20000
59168,12149
59169,11954
59179,13200
59185,18000
59210,20820
59215,27601
59225,13849
59226,21185
59252,9817
59256,40000
59278,61404
59279,46103
59311,58180
59359,23893
59360,42000
59369,5000
59372,38074
59373,34888
59377,17641
59380,56062
59381,0
59402,0
59403,30565
59406,133400
59409,348
59410,9600
59431,1
59432,72715
59440,120130
59441,62000
59442,14041
59448,45000
59451,30900
59455,25705
59471,55060
59476,14880
59492,20000
59497,64100
59500,9852
59505,32000
59513,52001
59514,20545
59515,16117
59540,37000
59562,10001
59591,62060
59595,72001
59598,80016
59609,86185
59610,67901
59611,1223
59612,35200
59620,25000
59621,8562
59624,25972
59638,26000
59639,73675
59640,18841
59652,38353
59668,74000
59677,10813
59678,13009
59710,20401
59719,102115
59720,23001
59731,162045
59742,35000
59754,23642
59779,22128
59785,58377
59788,41134
59833,73241
59863,22430
59869,25523
59875,53104
59889,36841
59915,30396
59929,7800
59933,50303
59952,76580
59963,22441
59964,36020
59965,66500
59966,19089
59967,100358
59973,22510
60011,44842
60062,10800
60063,9480
60070,14000
60071,51311
60085,49000
60097,128300
60133,13369
60143,17521
60199,63500
60230,10596
60239,13000
60246,38600
60251,0
60252,32002
60272,2664
60273,46001
60276,21502
60302,16501
60307,55001
60362,10830
60388,40560
60405,41797
60408,22488
60415,26878
60420,64259
60421,8400
60429,30871
60430,32983
60435,42802
60439,11882
60457,40040
60458,8940
60459,19380
60460,30000
60476,13932
60482,20190
60540,46921
60555,25101
60568,28862
60569,119440
60575,10884
60581,143200
60591,11964
60592,32104
60593,33000
60594,42000
60595,37650
60607,27600
60615,37174
60616,33000
60621,11000
60622,19782
60623,53689
60646,28506
60657,41250
60661,57025
60662,32754
60667,62005
60683,71482
60700,45000
60717,26130
60743,112004
60778,12481
60781,18060
60826,30502
60832,13000
60839,55620
60844,19380
60845,39661
60854,35000
60857,0
60863,39661
60864,14376
60880,17280
60887,25584
60895,10968
60900,30000
60914,50000
60931,9000
60932,16441
60953,11580
60963,15625
60976,12493
60984,15233
60985,79653
60988,16441
61000,16745
61001,55131
61035,42000
61038,56714
61050,22845
61065,28491
61075,22441
61078,41906
61088,0
61101,27272
61102,44655
61106,79303
61109,30000
61112,65001
61119,102051
61139,90925
61194,2049
61197,110204
61202,49327
61213,57688
61220,65001
61229,32041
61248,30804
61257,122301
61258,86874
61274,61208
61275,40803
61279,47424
61292,59656
61303,740
61319,24062
61324,0
61340,34428
61343,91581
61362,8010
61363,15709
61366,50826
61372,49001
61373,8041
61382,125502
61383,19404
61384,19878
61387,17192
61402,38013
61408,30864
61411,15144
61420,68721
61439,31800
61448,0
61455,8608
61456,22454
61466,35593
61473,34040
61485,9720
61486,21600
61487,19260
61488,78000
61506,14405
61514,65629
61520,2260
61559,30555
61572,24915
61580,81006
61583,33611
61586,24617
61587,56000
61604,25015
61623,16081
61624,30000
61633,34000
61649,55569
61688,35000
61692,30075
61711,81300
61712,56201
61732,120063
61738,136510
61741,247020
61748,55100
61759,78096
61767,61538
61770,48704
61776,42822
61777,76000
61778,32521
61790,53011
61795,55397
61796,23699
61810,71050
61813,72406
61833,120004
61849,60612
61852,74077
61859,434701
61866,37076
61870,81006
61876,20028
61883,500001
61889,5855
61899,151500
61902,1000
61912,51000
61913,230011
61914,36720
61917,250010
61951,12535
61952,22051
61959,25000
61986,216056
61996,25708
61999,30000
62004,76551
62005,11641
62006,22717
62007,90247
62008,9600
62009,23977
62010,4910
62011,0
62016,29001
62040,24000
62048,84501
62058,99500
62063,75148
62064,31210
62065,90381
62070,18701
62075,6504
62082,6961
62085,29300
62091,8856
62132,21000
62137,96119
62148,31885
62170,13284
62180,47977
62207,46702
62212,19416
62215,381205
62218,4000
62221,75544
62231,45001
62237,176602
62269,121303
62282,111046
62286,0
62292,40021
62295,80000
62298,20000
62301,18380
62307,50046
62311,62020
62331,125306
62334,15009
62346,203850
62347,52473
62351,46711
62361,71510
62394,15350
62395,100164
62396,13201
62402,13140
62405,10008
62406,20545
62407,13000
62410,54501
62419,21000
62431,132325
62438,1222
62439,134000
62443,37682
62447,35865
62457,4261
62458,11616
62459,3000
62460,12950
62467,39275
62476,8001
62477,13069
62487,61142
62488,1
62489,0
62520,50000
62541,87500
62542,37000
62546,0
62549,55801
62550,48714
62614,86025
62615,50000
62633,50007
62640,36000
62669,65500
62677,16442
62678,12408
62697,30565
62710,21010
62748,54900
62755,36008
62756,24002
62759,139524
62760,50000
62777,133058
62782,60360
62783,100000
62788,11292
62791,51004
62801,2880
62816,33830
62822,56820
62838,13020
62842,11610
62843,55551
62844,10969
62854,30002
62875,82001
62876,65320
62881,0
62882,40000
62883,16392
62884,45000
62885,24000
62925,90004
62931,18000
62934,66600
62935,55064
62936,144
62937,0
62975,55000
62992,16920
62993,25460
62994,10512
63001,1505
63014,54601
63019,55105
63023,15600
63024,60000
63033,55105
63047,24999
63095,22880
63113,16500
63114,25642
63117,0
63124,25055
63127,52002
63131,46576
63132,15000
63135,16204
63149,78004
63158,79640
63195,0
63216,26470
63223,29324
63262,34000
63263,23000
63286,32000
63287,60170
63324,1918
63327,50041
63356,14176
63368,28491
63373,6001
63385,22452
63396,40110
63403,26968
63422,0
63461,100681
63462,35741
63463,72541
63464,5000
63465,280001
63466,70125
63467,18900
63481,74065
63482,37964
63485,5001
63486,49867
63487,18368
63500,22042
63501,60000
63504,12040
63507,36446
63508,76288
63513,40075
63531,24005
63534,0
63543,95400
63553,154000
63554,48878
63555,45002
63556,170011
63557,55002
63573,53401
63576,22887
63608,26987
63609,233296
63612,35529
63613,126350
63626,44457
63629,14737
63630,101360
63631,72910
63634,107860
63635,250998
63638,700
63639,7782
63661,53001
63672,25000
63675,105003
63676,55540
63680,90076
63699,52922
63724,82025
63727,0
63745,2952
63757,71344
63765,45000
63853,1309
63854,39292
63889,18841
63890,21600
63899,41616
63934,35001
63935,12000
63936,41036
63937,32000
63942,852
63961,21241
63962,22562
63966,12708
64016,15924
64017,30000
64025,79050
64026,38325
64027,21180
64028,37075
64031,75001
64063,52769
64068,70950
64072,11208
64088,44005
64089,52048
64090,0
64111,20736
64112,4500
64113,26440
64135,18845
64136,10968
64137,804
64138,0
64151,58850
64165,25003
64185,769
64186,11520
64187,9242
64192,50005
64211,26122
64217,20800
64238,30000
64244,11601
64252,9600
64275,28320
64276,28320
64277,28320
64278,56667
64286,65013
64291,23641
64294,75293
64297,29642
64306,47210
64316,52815
64317,55270
64328,19896
64333,20120
64334,33241
64344,101360
64345,38004
64364,852
64378,62000
64382,20615
64395,20444
64430,16441
64440,43824
64441,0
64447,42000
64454,13441
64459,27527
64465,30000
64476,81603
64481,55353
64482,28477
64485,40551
64486,108580
64490,18000
64491,13680
64492,16441
64505,37174
64506,33084
64511,31819
64512,22465
64534,1234
64538,24549
64551,22904
64560,0
64568,17352
64606,9720
64607,52337
64610,44650
64617,57000
64620,18246
64630,9290
64631,36000
64648,40301
64676,22000
64721,115226
64722,86400
64740,30003
64752,23198
64753,16524
64764,100280
64779,68305
64786,58695
64791,65004
64794,14401
64795,90189
64798,76000
64805,5754
64806,106938
64807,35637
64810,26000
64821,50418
64853,61400
64854,24878
64855,13250
64856,66071
64890,38400
64910,44457
64915,47000
64925,60233
64926,69065
64950,14449
64974,14041
64975,37072
64976,18816
64977,181508
64978,63095
64989,35374
65025,16455
65028,70998
65029,29556
65030,13041
65041,20400
65042,63000
65046,60000
65047,28941
65072,22260
65073,45278
65080,55000
65099,75502
65100,55507
65103,15001
65123,29794
65157,3952
65158,54361
65161,33119
65167,18841
65183,55000
65209,20022
65212,18000
65222,15745
65225,22502
65229,15000
65237,28001
65238,30570
65243,190061
65268,22621
65272,80010
65283,36200
65291,28405
65294,78345
65315,300602
65316,48107
65325,51083
65339,40022
65352,54625
65382,10082
65413,21001
65437,13296
65445,5
65473,6833
65482,30780
65483,91528
65484,38002
65488,32402
65489,90226
65490,24253
65494,13441
65497,36000
65498,7585
65508,8568
65552,115004
65553,56100
65561,6705
65564,13500
65575,10968
65576,5313
65577,13958
65608,2
65621,26551
65622,18180
65628,7623
65635,11644
65638,23000
65643,50047
65675,38822
65685,112062
65695,50201
65708,46600
65720,7188
65727,44584
65733,105082
65734,14400
65735,19653
65749,136980
65765,60021
65786,13090
65787,34673
65794,26000
65816,45552
65817,50000
65818,60000
65824,35081
65856,76031
65865,49644
65866,35003
65867,69988
65868,230031
65882,44003
65888,51250
65891,30005
65892,23280
65899,38000
65904,26042
65917,38938
65932,44631
65947,23136
65976,250998
65977,54001
65978,31500
65990,1900
66047,56100
66050,50700
66107,20000
66115,12000
66116,21244
66123,4229
66129,14000
66141,23784
66142,8760
66143,14041
66144,9600
66145,0
66146,49001
66153,16849
66157,32161
66177,70720
66204,31585
66266,18025
66271,35000
66274,30001
66275,15709
66278,18553
66291,133651
66292,102819
66293,70001
66300,32860
66307,26511
66346,11040
66349,26401
66350,49262
66363,44445
66380,16562
66383,41170
66384,54269
66399,32400
66404,27067
66405,35000
66440,109001
66451,15121
66452,200550
66453,67002
66454,34737
66461,38100
66527,47330
66572,18681
66573,93541
66585,35901
66624,123050
66631,27500
66632,45000
66642,40001
66706,10801
66744,77929
66747,19116
66761,0
66762,24000
66777,18000
66797,50860
66803,18491
66804,30398
66810,42227
66811,30000
66816,24682
66829,0
66836,24842
66870,12541
66874,8042
66877,34141
66913,30000
66947,43000
66948,15200
66953,21500
66994,0
67001,0
67002,30000
67009,0
67027,18756
67031,21733
67032,3747
67040,0
67046,12900
67053,15644
67056,16544
67065,25000
67082,37001
67083,38730
67103,3000
67104,10000
67120,19683
67159,18900
67189,14041
67190,8001
67196,10453
67215,19967
67237,25623
67253,40000
67284,11892
67329,144
67383,19201
67408,1080
67413,59885
67436,29172
67439,13177
67452,11143
67470,69188
67473,16102
67514,15144
67517,20508
67523,16644
67524,34040
67529,16441
67530,7001
67533,14641
67538,18540
67541,78020
67558,0
67591,19321
67595,45000
67596,82676
67608,38520
67609,34030
67610,12228
67633,20000
67636,25381
67641,16000
67642,60000
67643,100340
67652,1
67659,35000
67660,30000
67661,100000
67662,44001
67674,0
67739,16514
67773,50046
67786,17625
67789,8400
67800,66590
67812,6721
67834,22000
67861,75112
67876,740
67885,150200
67899,66001
67900,62501
67901,46000
67911,10395
67916,36401
67917,17784
67933,24144
67934,88500
67937,131542
67938,40560
67939,44000
67942,21120
67951,65521
67952,50000
67996,83740
67997,95090
67998,121740
68005,18792
68006,11340
68015,19485
68016,33000
68035,57899
68061,104025
68066,48100
68080,200000
68085,154001
68090,180073
68091,20400
68099,45000
68109,56000
68112,87500
68113,70200
68121,102203
68122,19680
68123,60500
68144,89020
68145,100001
68194,72100
68195,160551
68202,112070
68217,34031
68233,32501
68243,34906
68270,26041
68284,70000
68309,190000
68310,150080
68311,32468
68312,0
68315,59910
68319,12000
68322,58375
68323,15000
68331,13440
68332,11641
68333,34585
68342,67038
68367,20000
68389,40200
68390,50010
68397,60000
68398,24000
68408,75500
68427,90084
68428,36000
68429,52048
68430,58000
68439,14700
68452,45775
68453,21600
68454,60100
68459,45408
68485,43137
68490,27683
68520,50000
68533,46021
68565,29001
68580,200010
68591,79141
68594,99262
68616,56202
68643,62024
68644,72300
68649,4860
68659,18469
68662,60026
68663,66108
68664,52030
68684,45341
68685,25200
68690,65000
68698,47000
68704,75109
68725,15000
68728,43170
68764,110337
68765,65000
68774,123699
68784,30001
68795,54332
68796,100251
68803,20000
68804,85001
68849,0
68854,23402
68864,178406
68875,110921
68876,37500
68877,85750
68887,94610
68888,61000
68889,180000
68896,20474
68897,61054
68898,25010
68943,9600
68954,30372
68955,64000
68956,18816
69010,60040
69020,30030
69021,61874
69022,75010
69052,60000
69092,32000
69115,70000
69163,56001
69171,49403
69172,9792
69182,5400
69185,33001
69190,112890
69193,115149
69194,44457
69195,0
69237,5439
69247,43126
69273,10010
69281,84695
69288,1100479
69301,150025
69329,3165
69335,70020
69344,14402
69345,12468
69348,89858
69353,24000
69354,54914
69379,37278
69384,36118
69385,100021
69386,33000
69431,17292
69436,35000
69457,100164
69485,15265
69486,45002
69487,52550
69488,15000
69498,19200
69508,31000
69522,56047
69525,37921
69528,20000
69551,26460
69582,18400
69583,21600
69600,55021
69607,50000
69608,280400
69614,7782
69615,40000
69626,15000
69636,23200
69637,118610
69649,40000
69658,81910
69666,42003
69678,21454
69693,72841
69705,17192
69738,62084
69739,16635
69750,76043
69756,64048
69771,10800
69789,29699
69790,31055
69791,90438
69801,34587
69804,50100
69805,28000
69817,1
69818,27537
69826,42132
69827,213200
69837,43501
